method,params,model,seed,train_score,test_score,grid_search_time,time,test_ind
traditional_gp,{},DT,20,272880.6075930803,315269.238991226,4.839897155761719e-05,144.54632925987244,"['((((((((""Day"" * ""Day.Of.Week"") + ""Day"") / ((""Day.Of.Week"" * ""Day.Of.Week"") - ""Month"")) - ((""Day"" * ""Day.Of.Week"") - (""Month"" * ""Day""))) / ""Returning.Visits"") - ""Day"") + (""Returning.Visits"" - ""Day"")) * (((((((""Month"" * ""Day.Of.Week"") * (""Month"" * ""Month"")) - ((""Month"" * ""Day.Of.Week"") - ""Month"")) / (((""Returning.Visits"" - ""Day.Of.Week"") + (""Month"" * ""Day"")) - ((""Returning.Visits"" + ""Day"") - (""Day.Of.Week"" - ""Day.Of.Week"")))) - ""Returning.Visits"") / (((((""Day"" * ""Day"") + ""Day.Of.Week"") * ""Month"") + (((""Returning.Visits"" + ""Day.Of.Week"") / (""Month"" / ""Month"")) + ""Returning.Visits"")) * ((((""Day.Of.Week"" + ""Day.Of.Week"") * ""Month"") * ((""Month"" * ""Day.Of.Week"") * ""Month"")) / ""Returning.Visits""))) + (((((""Day"" / ""Month"") + (""Day"" / (""Month"" / ""Day.Of.Week""))) + ""Returning.Visits"") - ((""Month"" - ((""Month"" - ""Day.Of.Week"") * ""Month"")) + ""Day.Of.Week"")) + ""Month"")))']"
traditional_gp,{},DT,21,277373.6409608258,335466.2410216491,3.552436828613281e-05,142.72190403938293,"['(((((((""Month"" / ""Returning.Visits"") - ""Returning.Visits"") + ((""Day.Of.Week"" - (""Returning.Visits"" * ""Month"")) + ""Day"")) - ""Returning.Visits"") / (((""Month"" * (""Day.Of.Week"" + (""Returning.Visits"" * ""Day.Of.Week""))) + (((""Day.Of.Week"" / ""Day.Of.Week"") - (""Month"" / ""Day.Of.Week"")) / ""Month"")) - (((""Month"" / ""Returning.Visits"") * ((""Returning.Visits"" + ""Month"") / (""Month"" / ""Day.Of.Week""))) / (((""Day.Of.Week"" / ""Returning.Visits"") + (""Day"" - ""Day"")) / ""Day"")))) / ((((((""Day.Of.Week"" + ""Day"") / (""Day.Of.Week"" + ""Day.Of.Week"")) * ""Month"") + (""Day"" / (""Returning.Visits"" / (""Day.Of.Week"" / ""Month"")))) / ((""Month"" - ((""Day"" - ""Day.Of.Week"") * ""Day"")) * (((""Day.Of.Week"" + ""Day.Of.Week"") / (""Month"" * ""Returning.Visits"")) * ""Month""))) + (""Day.Of.Week"" + (""Returning.Visits"" / ((""Day.Of.Week"" + ""Day.Of.Week"") * ((""Day.Of.Week"" - ""Day"") + ""Returning.Visits"")))))) + (""Returning.Visits"" - ((((((""Returning.Visits"" * ""Day.Of.Week"") - ""Day.Of.Week"") - ""Month"") * (((""Day.Of.Week"" + ""Day.Of.Week"") / ""Day.Of.Week"") + ""Day.Of.Week"")) + (((""Returning.Visits"" / ""Day.Of.Week"") * ""Returning.Visits"") / ((""Returning.Visits"" * ""Day.Of.Week"") * (""Day.Of.Week"" / (""Month"" + ""Day""))))) / ""Returning.Visits"")))']"
traditional_gp,{},DT,22,279364.94417534716,331542.7408344428,3.5762786865234375e-05,125.522469997406,"['((((""Returning.Visits"" * (""Day.Of.Week"" * ""Day.Of.Week"")) + ""Day.Of.Week"") - ((((""Returning.Visits"" / (""Day"" - ""Day.Of.Week"")) / ((""Day.Of.Week"" + ""Returning.Visits"") - ""Day.Of.Week"")) + (""Returning.Visits"" - ""Day"")) / (((((""Returning.Visits"" * ""Returning.Visits"") + (""Day.Of.Week"" - ""Month"")) - (""Month"" / ""Returning.Visits"")) + (""Day.Of.Week"" - ""Day.Of.Week"")) - (((""Returning.Visits"" / (""Returning.Visits"" / ""Returning.Visits"")) * ((""Day.Of.Week"" + ""Returning.Visits"") - ""Day.Of.Week"")) - (""Day"" / ""Month""))))) + (((((((""Day"" / ""Returning.Visits"") * ""Day"") - ""Month"") + (((""Month"" / ""Returning.Visits"") / ""Month"") / (""Day.Of.Week"" - ""Day.Of.Week""))) * ((((""Returning.Visits"" - ""Month"") + (""Day.Of.Week"" - ""Day.Of.Week"")) - ""Day.Of.Week"") + ((""Month"" * (""Month"" * ""Month"")) - ""Day.Of.Week""))) + ""Day"") - ((((""Returning.Visits"" - ""Month"") / (((""Day.Of.Week"" + ""Day.Of.Week"") / (""Returning.Visits"" + ""Day"")) / ((""Month"" + ""Day.Of.Week"") * (""Day.Of.Week"" + ""Day"")))) - ((((""Day.Of.Week"" / ""Day"") - ""Day.Of.Week"") + (""Day"" - ""Returning.Visits"")) - ((""Day"" / ""Day.Of.Week"") / (""Month"" - (""Day.Of.Week"" / ""Day.Of.Week""))))) + ""Day.Of.Week"")))']"
traditional_gp,{},DT,23,280293.0336453177,332022.67817868275,4.649162292480469e-05,134.9729781150818,"['((((((((""Month"" - ""Day.Of.Week"") + ""Returning.Visits"") + ((""Month"" - ""Day"") - ""Day.Of.Week"")) - ((""Day.Of.Week"" * ""Day.Of.Week"") - ((""Day"" + ""Day"") / ""Month""))) + ""Month"") + (((((""Day"" / ""Day"") * (""Returning.Visits"" * ""Month"")) - ""Returning.Visits"") + ""Returning.Visits"") / ((((""Month"" + ""Day.Of.Week"") - (""Day"" - ""Returning.Visits"")) * ((""Returning.Visits"" / ""Day"") - (""Returning.Visits"" / ""Month""))) + (""Month"" + ((""Month"" * ""Returning.Visits"") + (""Day"" + ""Returning.Visits"")))))) * ""Returning.Visits"") + ""Day"")']"
traditional_gp,{},DT,25,283523.2629490704,329595.7821055136,4.7206878662109375e-05,135.2784674167633,"['(((((((""Day.Of.Week"" * (""Day.Of.Week"" + ""Day.Of.Week"")) - ""Returning.Visits"") * ""Returning.Visits"") - ""Day.Of.Week"") * (((((""Returning.Visits"" + ""Day.Of.Week"") / ""Day.Of.Week"") * (""Returning.Visits"" * ""Day.Of.Week"")) - ((""Day.Of.Week"" * ""Month"") - (""Returning.Visits"" * ""Day.Of.Week""))) / ((((""Day.Of.Week"" / ""Month"") * ""Month"") + ((""Returning.Visits"" + ""Day"") + ""Returning.Visits"")) + (""Day.Of.Week"" - (""Month"" - (""Day.Of.Week"" / ""Returning.Visits"")))))) + (((((""Month"" / ""Month"") - (""Day.Of.Week"" + (""Month"" * ""Returning.Visits""))) * (""Returning.Visits"" * ""Returning.Visits"")) * (((""Day.Of.Week"" - (""Day.Of.Week"" * ""Month"")) / ""Day.Of.Week"") / ""Day.Of.Week"")) / (((((""Day"" + ""Month"") - (""Day.Of.Week"" + ""Returning.Visits"")) + (""Day.Of.Week"" + (""Day"" - ""Day.Of.Week""))) * (""Day.Of.Week"" - (""Returning.Visits"" - ""Day.Of.Week""))) / ""Day""))) / ""Returning.Visits"")']"
traditional_gp,{},DT,26,279099.65515693754,331809.583220727,4.482269287109375e-05,142.49566745758057,"['(((((((""Day.Of.Week"" + ""Returning.Visits"") * ((""Month"" / ""Returning.Visits"") / (""Returning.Visits"" * ""Day""))) + ""Month"") + ((""Day.Of.Week"" - ((""Day"" + ""Returning.Visits"") / (""Day"" - ""Month""))) - ""Month"")) / (""Month"" * ((((""Day.Of.Week"" - ""Day"") - ""Day"") * (""Month"" * ""Month"")) + ((""Day"" + ""Day.Of.Week"") / ""Day.Of.Week"")))) - ((""Day"" * ((((""Day"" + ""Month"") * ""Month"") + (""Returning.Visits"" - ""Day"")) * ""Day"")) / ""Returning.Visits"")) + ((((""Returning.Visits"" * (""Day.Of.Week"" - ((""Returning.Visits"" + ""Day"") / (""Returning.Visits"" / ""Month"")))) - ""Returning.Visits"") + (((((""Month"" * ""Returning.Visits"") * (""Month"" * ""Month"")) * (""Month"" / (""Returning.Visits"" + ""Day""))) + (((""Returning.Visits"" - ""Day"") / ""Day.Of.Week"") - ((""Returning.Visits"" - ""Day"") - (""Returning.Visits"" - ""Returning.Visits"")))) - ((((""Day.Of.Week"" + ""Returning.Visits"") - (""Day.Of.Week"" * ""Day.Of.Week"")) * ((""Day.Of.Week"" * ""Month"") - ""Returning.Visits"")) + (""Month"" * ((""Day"" * ""Day"") - ""Day""))))) - ""Month""))']"
traditional_gp,{},DT,24,284728.10704538604,320591.26374684245,4.8160552978515625e-05,150.18620228767395,"['((((((((""Month"" + ""Returning.Visits"") - (""Day.Of.Week"" * ""Day"")) + (""Month"" - ""Day.Of.Week"")) * ((""Returning.Visits"" * ""Returning.Visits"") * ((""Returning.Visits"" * ""Returning.Visits"") * ""Returning.Visits""))) + ((""Day"" * ""Returning.Visits"") / (((""Returning.Visits"" / ""Returning.Visits"") / (""Day.Of.Week"" - ""Day"")) * ""Month""))) - ((""Day"" / (""Day"" + ""Day.Of.Week"")) / ""Returning.Visits"")) + ((((((""Returning.Visits"" * ""Returning.Visits"") * (""Month"" / ""Day"")) + (""Month"" * (""Returning.Visits"" * ""Returning.Visits""))) / (((""Returning.Visits"" - ""Day.Of.Week"") - (""Day.Of.Week"" + ""Returning.Visits"")) / ""Returning.Visits"")) + (((""Returning.Visits"" - (""Day"" * ""Returning.Visits"")) + ((""Month"" - ""Day.Of.Week"") * (""Returning.Visits"" - ""Day""))) * ((""Day"" * (""Returning.Visits"" / ""Month"")) + (""Day"" - (""Month"" - ""Month""))))) * ((((""Day"" * (""Returning.Visits"" / ""Month"")) + ""Returning.Visits"") + (((""Month"" * ""Returning.Visits"") + (""Returning.Visits"" / ""Month"")) + ((""Day"" / ""Day"") / (""Month"" / ""Returning.Visits"")))) * (((""Month"" - (""Returning.Visits"" - ""Day"")) - ""Day"") - (((""Returning.Visits"" - ""Month"") + (""Returning.Visits"" - ""Day"")) + ""Returning.Visits""))))) * ""Returning.Visits"")']"
traditional_gp,{},DT,27,279955.3031156617,337187.2563951927,6.222724914550781e-05,139.0107922554016,"['(((""Day.Of.Week"" + ((""Day.Of.Week"" * ""Day.Of.Week"") - (""Month"" + ""Returning.Visits""))) + ((((((""Returning.Visits"" / ""Returning.Visits"") / (""Day.Of.Week"" * ""Day"")) / ""Month"") + (((""Day"" / ""Day"") - ""Day"") * ""Day.Of.Week"")) / ""Day.Of.Week"") / ""Month"")) + (((((((""Month"" - ""Month"") - (""Day"" * ""Month"")) / ((""Month"" * ""Month"") + (""Day.Of.Week"" / ""Day.Of.Week""))) * ""Day.Of.Week"") + (((""Month"" * ""Returning.Visits"") + ((""Day.Of.Week"" / ""Returning.Visits"") - (""Day"" * ""Month""))) / (((""Day"" + ""Month"") - (""Month"" - ""Returning.Visits"")) / ((""Day"" / ""Day.Of.Week"") / ""Day.Of.Week"")))) / ""Day.Of.Week"") / ""Month""))']"
traditional_gp,{},DT,28,280209.8599366388,315985.5677767287,4.410743713378906e-05,126.45159697532654,"['(((""Day.Of.Week"" / (((((""Day.Of.Week"" - ""Returning.Visits"") - ""Returning.Visits"") - ""Month"") + ""Returning.Visits"") * ((((""Month"" * ""Returning.Visits"") / (""Day"" / ""Day.Of.Week"")) + ((""Returning.Visits"" * ""Month"") * ""Day.Of.Week"")) / (((""Month"" - ""Returning.Visits"") - (""Day.Of.Week"" * ""Day"")) / (""Month"" / (""Day"" - ""Month"")))))) + ""Day.Of.Week"") * (((((((""Day"" * ""Returning.Visits"") / (""Month"" * ""Returning.Visits"")) - ((""Day"" / ""Day"") + ""Day"")) / ""Day.Of.Week"") - ""Day.Of.Week"") - ((((""Day.Of.Week"" * (""Month"" - ""Day.Of.Week"")) * ""Month"") / ((""Returning.Visits"" / (""Month"" * ""Returning.Visits"")) - (""Day.Of.Week"" + ""Day""))) - ((((""Returning.Visits"" - ""Day.Of.Week"") - ""Day.Of.Week"") - ""Day.Of.Week"") - ""Day.Of.Week""))) / ""Day.Of.Week""))']"
traditional_gp,{},DT,29,278472.7060675993,331487.2684673394,4.839897155761719e-05,130.04124307632446,"['((((""Returning.Visits"" / ((((""Returning.Visits"" + ""Day.Of.Week"") - ""Day.Of.Week"") + ((""Returning.Visits"" + ""Returning.Visits"") - ""Day.Of.Week"")) - ((""Month"" - (""Returning.Visits"" * ""Day"")) - ((""Returning.Visits"" + ""Day.Of.Week"") * (""Month"" + ""Month""))))) * (((((""Returning.Visits"" + ""Returning.Visits"") * (""Month"" + ""Month"")) + ((""Day"" - ""Month"") * (""Returning.Visits"" * ""Month""))) - ""Day.Of.Week"") * ""Day.Of.Week"")) * ""Day.Of.Week"") - (((((((""Returning.Visits"" / ""Day"") - ""Day.Of.Week"") - ""Day.Of.Week"") * (((""Returning.Visits"" * ""Day.Of.Week"") - ""Month"") - (""Returning.Visits"" / (""Day.Of.Week"" - ""Month"")))) * ""Day"") / (((((""Day"" + ""Day.Of.Week"") / ""Month"") / ((""Day"" * ""Day.Of.Week"") * (""Day"" - ""Day""))) - (((""Returning.Visits"" + ""Returning.Visits"") - (""Returning.Visits"" - ""Day"")) * ""Day"")) - (((""Day"" - (""Month"" - ""Day.Of.Week"")) / ((""Day.Of.Week"" - ""Day.Of.Week"") * (""Day"" - ""Day""))) * ((""Returning.Visits"" * (""Day.Of.Week"" / ""Returning.Visits"")) / ""Day"")))) - ((((((""Returning.Visits"" * ""Day.Of.Week"") - (""Returning.Visits"" - ""Day.Of.Week"")) / ((""Returning.Visits"" - ""Month"") / (""Day"" * ""Day.Of.Week""))) + ""Returning.Visits"") + ((""Day.Of.Week"" * ""Day.Of.Week"") / (""Returning.Visits"" - ((""Returning.Visits"" - ""Returning.Visits"") + (""Returning.Visits"" / ""Day""))))) - (((((""Returning.Visits"" + ""Returning.Visits"") * (""Month"" + ""Returning.Visits"")) + ""Month"") + ""Returning.Visits"") - ((((""Month"" * ""Day.Of.Week"") / (""Day.Of.Week"" - ""Month"")) + ((""Returning.Visits"" - ""Month"") / ""Returning.Visits"")) + (((""Day.Of.Week"" * ""Day.Of.Week"") / (""Day.Of.Week"" - ""Month"")) - ((""Returning.Visits"" / ""Day.Of.Week"") - ""Day"")))))))']"
