method,params,model,seed,train_score,test_score,grid_search_time,time,test_ind
traditional_gp,{},DT,18,361250.74356434727,1389359.3835476856,6.151199340820312e-05,101.2664065361023,"['(((((""hum"" * ""weathersit"") + (((""weekday"" / ""atemp"") - ""weekday"") + ""windspeed"")) + ""windspeed"") - (((((""weekday"" / ""atemp"") - ""yr"") / ((""yr"" - ""weathersit"") + (""weekday"" / ""weathersit""))) / ""temp"") * ""weathersit"")) / ((((((""yr"" - ""temp"") + (""holiday"" * ""mnth"")) * ((""temp"" / ""windspeed"") + (""season"" / ""weathersit""))) - ""windspeed"") * ((""weekday"" - ((""season"" + ""mnth"") - (""yr"" - ""weathersit""))) - ""weekday"")) / ((((""hum"" - (""temp"" + ""weekday"")) + (""hum"" / (""workingday"" - ""workingday""))) + (((""windspeed"" + ""hum"") * (""hum"" + ""hum"")) - ""weathersit"")) / (""temp"" + (((""hum"" * ""weathersit"") + (""atemp"" / ""temp"")) - ((""atemp"" - ""mnth"") * (""hum"" / ""yr"")))))))']"
traditional_gp,{},DT,22,369660.24610662303,2439310.1420288007,5.5789947509765625e-05,95.6232283115387,"['(((((((""weathersit"" + ""mnth"") * ""hum"") - ""hum"") / (((""weekday"" * ""yr"") * (""holiday"" - ""mnth"")) + ((""season"" + ""workingday"") + (""hum"" + ""weathersit"")))) - ((((""season"" + ""weathersit"") * (""season"" - ""atemp"")) - ((""yr"" * ""mnth"") + (""weathersit"" / ""yr""))) + ""mnth"")) / (((((""season"" + ""weathersit"") * (""season"" - ""atemp"")) / ((""yr"" * ""mnth"") - (""windspeed"" * ""weekday""))) / ((""season"" / (""hum"" - ""temp"")) * ((""temp"" + ""windspeed"") - ""holiday""))) * (((""yr"" / (""mnth"" - ""temp"")) / ""mnth"") / ((""mnth"" + ""weathersit"") / ((""holiday"" * ""holiday"") / (""holiday"" - ""mnth"")))))) / ""weathersit"")']"
traditional_gp,{},DT,23,303129.4212120551,1169397.4954909103,5.173683166503906e-05,104.6252715587616,"['(((((""windspeed"" + ((""weekday"" + ""holiday"") / (""hum"" + ""holiday""))) / (""season"" * ""season"")) * (""mnth"" / (""temp"" - ""holiday""))) - (((""season"" + ((""weekday"" - ""holiday"") / (""weekday"" * ""temp""))) - ""weekday"") - (""weathersit"" - (((""windspeed"" / ""windspeed"") / (""yr"" * ""hum"")) - ((""temp"" - ""weekday"") - (""atemp"" - ""workingday"")))))) + ((((((""weathersit"" / ""yr"") / (""holiday"" - ""temp"")) + ((""weathersit"" / ""yr"") / (""holiday"" - ""temp""))) - ((""windspeed"" * (""atemp"" - ""yr"")) - ""workingday"")) / ((((""season"" - ""hum"") * (""weekday"" / ""weathersit"")) * ""yr"") + (""season"" - ((""temp"" - ""holiday"") * ""mnth"")))) - (((((""weekday"" - ""windspeed"") - (""atemp"" + ""hum"")) * ((""holiday"" - ""windspeed"") + (""windspeed"" + ""weathersit""))) / ""temp"") + ""atemp"")))']"
traditional_gp,{},DT,21,369597.20580213686,1667994.3795169475,5.030632019042969e-05,115.12702345848083,"['(((((""season"" / ((""hum"" / ""holiday"") - (""weathersit"" / ""yr""))) + ""yr"") * ""atemp"") * ((((""holiday"" * ""weekday"") * ((""holiday"" - ""season"") - ""weekday"")) + (((""yr"" - ""weathersit"") / (""windspeed"" / ""weathersit"")) - ((""weathersit"" + ""temp"") + (""weekday"" * ""holiday"")))) + ((""atemp"" / ((""season"" / ""atemp"") / (""windspeed"" / ""weathersit""))) / ""windspeed""))) * (((((""season"" + (""windspeed"" / ""weathersit"")) / ""season"") - (((""weathersit"" + ""weathersit"") * (""mnth"" * ""mnth"")) / ""windspeed"")) / (((""windspeed"" / (""atemp"" + ""windspeed"")) + ""hum"") + ""atemp"")) - ""season""))']"
traditional_gp,{},DT,24,359063.09926843806,2283766.185175504,5.626678466796875e-05,105.6009578704834,"['(((((((""yr"" - ""windspeed"") * ""season"") + ((""temp"" + ""mnth"") / ""mnth"")) / (((""mnth"" / ""mnth"") - ""atemp"") + ((""temp"" - ""atemp"") - ""weathersit""))) + (""mnth"" + ""atemp"")) * ((""season"" * (((""windspeed"" / ""mnth"") - ""windspeed"") - (""temp"" * ""atemp""))) / ((""temp"" + ""atemp"") * ((""yr"" - ""weathersit"") + (""season"" / ""mnth""))))) - (((""season"" * (((""temp"" + ""mnth"") * ""yr"") * ""temp"")) - (((""mnth"" - ""temp"") * ((""temp"" - ""windspeed"") - ""weekday"")) * (((""temp"" * ""atemp"") + ""temp"") / (""holiday"" - (""temp"" * ""temp""))))) + (""weathersit"" * ((((""season"" + ""yr"") - (""temp"" + ""mnth"")) * (""temp"" - (""temp"" * ""atemp""))) / (((""windspeed"" + ""workingday"") + ""mnth"") * ((""yr"" - ""weathersit"") + ""yr""))))))']"
traditional_gp,{},DT,25,334960.9445390078,1063929.3126324096,5.626678466796875e-05,97.18994498252869,"['(((((""weathersit"" + ""workingday"") + (((""weathersit"" + ""weathersit"") - ""workingday"") - ""season"")) + ((((""windspeed"" - ""workingday"") / (""workingday"" + ""mnth"")) + (""holiday"" - ""season"")) + ""weathersit"")) - (((((""season"" - ""mnth"") + (""workingday"" - ""mnth"")) / ""mnth"") - (((""weathersit"" * ""workingday"") * (""weathersit"" - ""workingday"")) + ((""weathersit"" / ""windspeed"") / ""weathersit""))) - ((((""hum"" / ""temp"") + (""workingday"" * ""yr"")) + ""holiday"") + (""yr"" / (""season"" - ""season""))))) - ""temp"")']"
traditional_gp,{},DT,29,384018.93998940365,2502522.197465473,6.341934204101562e-05,91.07045888900757,"['((((""workingday"" - (""season"" / ""weathersit"")) * ((((""windspeed"" * ""temp"") + (""season"" / ""holiday"")) * ((""windspeed"" - ""atemp"") * ""season"")) + ""temp"")) * ""yr"") + (((""temp"" + (""season"" + ""holiday"")) + (""season"" + ""holiday"")) + (((((""temp"" + ""season"") + (""season"" + ""holiday"")) - ""holiday"") / ""weathersit"") + (((""season"" + ""holiday"") + ""workingday"") + (((""workingday"" + ""mnth"") * (""atemp"" / ""hum"")) * ((""atemp"" / ""weathersit"") * (""yr"" / ""holiday"")))))))']"
traditional_gp,{},DT,26,407638.92419132375,1172959.558570266,5.602836608886719e-05,120.27069020271301,"['((((((""holiday"" - (""weekday"" + ""workingday"")) * ""mnth"") - ""temp"") / ""yr"") / (((""weathersit"" / ((""weathersit"" * ""workingday"") * (""windspeed"" * ""weekday""))) + (((""mnth"" * ""mnth"") - (""weathersit"" * ""temp"")) / ((""weathersit"" / ""workingday"") - (""yr"" + ""workingday"")))) + (""weathersit"" - (((""atemp"" + ""atemp"") * (""season"" / ""temp"")) / ""workingday"")))) + ((((((""atemp"" + ""atemp"") - (""weathersit"" / ""season"")) / (""hum"" - ""hum"")) - (((""hum"" - ""holiday"") * (""hum"" - ""holiday"")) - (""hum"" * (""workingday"" - ""weathersit"")))) + ((((""season"" / ""yr"") - (""mnth"" / ""hum"")) / (""hum"" - ""hum"")) - (((""windspeed"" - ""temp"") / (""season"" - ""holiday"")) - (""weekday"" * (""temp"" * ""weekday""))))) + ((""season"" - ""atemp"") / ((((""workingday"" - ""workingday"") * ""weekday"") / (""hum"" / ""atemp"")) / ""hum""))))']"
traditional_gp,{},DT,28,392999.23729766987,1028320.9296556258,5.221366882324219e-05,100.90551400184631,"['((""atemp"" - (((((""hum"" * ""temp"") * (""weathersit"" + ""holiday"")) + ((""windspeed"" / ""workingday"") / (""hum"" + ""temp""))) / (""temp"" * ""temp"")) - (""season"" / ((""holiday"" + (""season"" / ""weekday"")) * ""yr"")))) / (""yr"" * (((""season"" / ""temp"") / (((""temp"" * ""season"") / (""windspeed"" / ""season"")) / ((""temp"" - ""yr"") + ""hum""))) + ""weathersit"")))']"
traditional_gp,{},DT,27,363446.6653430454,1630649.4421049538,5.698204040527344e-05,102.65612626075745,"['((((((""hum"" / (""weekday"" - ""windspeed"")) + (""mnth"" * (""weekday"" - ""atemp""))) - ""weekday"") + ""yr"") + ""windspeed"") - ((((((""weekday"" * ""season"") / ""windspeed"") + (""season"" / ""yr"")) * (((""mnth"" / ""atemp"") + ""atemp"") * ""temp"")) / ""weathersit"") + ((""windspeed"" + ""atemp"") / ((""yr"" + ""atemp"") + (((""windspeed"" - ""windspeed"") * (""windspeed"" - ""windspeed"")) - ((""weathersit"" - ""yr"") * (""windspeed"" * ""season"")))))))']"
